id,ccode,country,leader,age,T1,T2,tstart,tstop,group,survival_days,status,GDP_trend,GDP_pc,pop_log,polity5,violence,regime
2115,483,Chad,Tombalbaye,48,1238,1238,1966,1967,A,4263,0,0.9521707137601177,1.294,5.895132595472566,-9,4,personal
2115,483,Chad,Tombalbaye,49,1603,1603,1967,1968,A,4263,0,0.9529908091004972,1.265,5.915201562273852,-9,4,personal
2115,483,Chad,Tombalbaye,50,1968,1968,1968,1969,A,4263,0,0.9616569140745305,1.249,5.934470825587861,-9,4,personal
2115,483,Chad,Tombalbaye,51,2333,2333,1969,1970,A,4263,0,0.9801314142678347,1.253,5.957297442934978,-6,4,personal
2115,483,Chad,Tombalbaye,52,2698,2698,1970,1971,A,4263,0,0.9973109775387535,1.261,5.980668984146776,-6,4,personal
2115,483,Chad,Tombalbaye,53,3063,3063,1971,1972,A,4263,0,0.9904306220095693,1.242,6.003464755723416,-6,4,personal
2115,483,Chad,Tombalbaye,54,3428,3428,1972,1973,A,4263,0,0.9565357893036031,1.184,6.022694282659679,-6,4,personal
2115,483,Chad,Tombalbaye,55,3793,3793,1973,1974,A,4263,0,0.9361632115827574,1.138,6.035952613367655,-8,4,personal
2115,483,Chad,Tombalbaye,56,4158,4263,1974,1975,A,4263,1,0.9898603723404256,1.191,6.0644663719920375,-8,4,personal
2116,483,Chad,Tombalbaye,45,143,143,1963,1964,A,4263,0,1.0056350238404854,1.392,5.833868773085969,-8,0,personal
2116,483,Chad,Tombalbaye,46,508,508,1964,1965,A,4263,0,0.9772104428097504,1.355,5.852978041018054,-9,0,personal
2116,483,Chad,Tombalbaye,47,873,873,1965,1966,A,4263,0,0.9656123041207196,1.331,5.879574426570325,-9,4,personal
2116,483,Chad,Tombalbaye,48,1238,1238,1966,1967,A,4263,0,0.9521707137601177,1.294,5.895132595472566,-9,4,personal
2116,483,Chad,Tombalbaye,49,1603,1603,1967,1968,A,4263,0,0.9529908091004972,1.265,5.915201562273852,-9,4,personal
2116,483,Chad,Tombalbaye,50,1968,1968,1968,1969,A,4263,0,0.9616569140745305,1.249,5.934470825587861,-9,4,personal
2116,483,Chad,Tombalbaye,51,2333,2333,1969,1970,A,4263,0,0.9801314142678347,1.253,5.957297442934978,-6,4,personal
2116,483,Chad,Tombalbaye,52,2698,2698,1970,1971,A,4263,0,0.9973109775387535,1.261,5.980668984146776,-6,4,personal
2116,483,Chad,Tombalbaye,53,3063,3063,1971,1972,A,4263,0,0.9904306220095693,1.242,6.003464755723416,-6,4,personal
2116,483,Chad,Tombalbaye,54,3428,3428,1972,1973,A,4263,0,0.9565357893036031,1.184,6.022694282659679,-6,4,personal
2116,483,Chad,Tombalbaye,55,3793,3793,1973,1974,A,4263,0,0.9361632115827574,1.138,6.035952613367655,-8,4,personal
2116,483,Chad,Tombalbaye,56,4158,4263,1974,1975,A,4263,1,0.9898603723404256,1.191,6.0644663719920375,-8,4,personal
2119,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,personal
2119,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,personal
2119,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,personal
2119,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,personal
2119,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,personal
2119,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,personal
2119,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,personal
2120,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,personal
2120,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,personal
2120,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,personal
2120,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,personal
2120,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,personal
2120,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,personal
2120,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,personal
2121,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,personal
2121,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,personal
2121,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,personal
2121,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,personal
2121,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,personal
2121,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,personal
2121,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,personal
2122,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,personal
2122,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,personal
2122,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,personal
2122,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,personal
2122,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,personal
2122,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,personal
2122,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,personal
2123,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2123,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2123,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2123,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2123,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2123,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2123,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2124,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2124,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2124,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2124,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2124,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2124,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2124,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2125,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2125,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2125,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2125,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2125,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2125,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2125,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2126,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2126,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2126,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2126,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2126,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2126,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2126,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2127,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2127,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2127,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2127,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2127,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2127,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2127,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2128,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2128,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2128,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2128,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2128,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2128,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2128,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2129,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2129,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2129,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2129,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2129,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2129,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2129,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2130,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2130,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2130,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2130,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2130,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2130,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2130,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2131,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2131,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2131,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2131,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2131,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2131,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2131,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2132,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2132,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2132,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2132,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2132,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2132,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2132,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2133,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2133,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2133,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2133,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2133,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2133,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2133,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2134,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2134,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2134,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2134,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2134,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2134,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2134,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2135,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2135,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2135,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2135,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2135,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2135,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2135,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2136,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2136,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2136,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2136,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2136,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2136,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2136,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2137,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2137,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2137,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2137,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2137,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2137,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2137,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2138,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2138,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2138,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2138,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2138,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2138,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2138,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2139,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2139,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2139,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2139,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2139,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2139,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2139,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2140,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2140,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2140,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2140,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2140,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2140,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2140,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2141,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2141,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
2141,484,Congo,Ngouabi,34,1095,1095,1972,1973,A,2633,0,1.086018109075595,2.063,4.967317131182716,-7,0,dominant-party
2141,484,Congo,Ngouabi,35,1460,1460,1973,1974,A,2633,0,1.098984005633236,2.185,4.994743011427395,-7,0,dominant-party
2141,484,Congo,Ngouabi,36,1825,1825,1974,1975,A,2633,0,1.1033854416418913,2.301,5.029214951647479,-7,0,dominant-party
2141,484,Congo,Ngouabi,37,2190,2190,1975,1976,A,2633,0,1.0622287877388976,2.301,5.0572389425974595,-7,0,dominant-party
2141,484,Congo,Ngouabi,38,2555,2633,1976,1977,A,2633,1,1.0260440053884148,2.285,5.085507735873362,-7,0,dominant-party
2142,484,Congo,Ngouabi,32,365,365,1970,1971,A,2633,0,1.0790671217292378,1.897,4.911264213316907,-7,0,dominant-party
2142,484,Congo,Ngouabi,33,730,730,1971,1972,A,2633,0,1.0859554873369148,1.981,4.940563269103991,-7,0,dominant-party
